WBGeneID,mean.rlog.counts,var.rlog.counts,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status
WBGene00001115,9.474306010354928,0.04906112410588034,1564.7714604643634,-2.488690526366146,0.4599107357491132,-5.4112468636169355,6.258742052616057e-8,7.868685465656108e-7,depleted
WBGene00001116,9.108830360753343,0.32198319586970975,1903.500738655498,-3.7662076890836422,0.6249116753439591,-6.026784004332573,1.6725428504325009e-9,2.7088269636542938e-8,depleted
WBGene00001117,6.1989553031801155,0.6581175504918532,293.2627536354402,-2.6286163629715213,0.854802414829867,-3.075115742969327,0.0021042087766447435,0.008767680240579142,depleted
WBGene00001118,8.756767099043039,0.3976995619335922,617.6126215985996,-0.6460402741842481,0.7435148811520739,-0.8689002608572015,0.3849016868782441,0.534120343439337,no_sig_diff
WBGene00001119,6.631979995618398,0.034326816639754856,207.78284174776235,-1.681045868060056,0.643162927686167,-2.613716984758062,0.008956319218572758,0.029253282842679355,no_sig_diff
WBGene00001121,5.840323874091361,0.9600094077581511,242.3627763552195,-2.246495360656288,0.9057643475982156,-2.4802205635640693,0.013130113471368676,0.039639769699403624,no_sig_diff
WBGene00001122,6.876171238342245,0.12087730933519983,271.8993723761697,-1.7660973740613424,0.7436105599758541,-2.375029980906524,0.017547524835950155,0.05011959424500113,no_sig_diff
WBGene00001123,5.556362550028433,3.270686289430809,701.428756029965,-4.4144636474989545,1.4475772372944335,-3.04955309724939,0.002291821170033827,0.009454517590920322,depleted
WBGene00001127,7.926807634227431,1.4541525044479668,472.298036987038,-0.19034449583907376,0.8804529208469917,-0.21618929454622426,0.8288401979568059,0.8956275073452222,no_sig_diff
WBGene00001129,3.8962705623133926,1.386092322913524,112.36037181385684,-3.781784972204913,1.0045995677632535,-3.7644700371761837,1.6690267859459528e-4,9.96517255054669e-4,depleted
WBGene00001130,12.259490046978742,0.2198568808738129,4417.90458670654,0.3387401918228602,0.3538725976946234,0.9572377008834636,0.33844729199089785,0.48734522997512764,no_sig_diff
WBGene00001131,12.491894685418865,0.11245450417449032,14612.873118949981,-3.112772658936124,0.42615688435432647,-7.304288099562934,2.787385650124503e-13,7.213867543871837e-12,depleted
WBGene00001132,11.352117472220826,0.3991261112790468,7485.298982351072,-3.0596415561114383,0.652945778574664,-4.685904490860523,2.7872622936818305e-6,2.5678663758186503e-5,depleted
WBGene00001133,6.349402421473051,0.5002589554720245,100.34265232128688,-0.7928761480820764,0.8611289194919564,-0.9207403562173393,0.3571860011195973,0.5065447319279732,no_sig_diff
WBGene00001134,11.635189219603902,7.729459091598324e-4,3222.1789612211332,0.015224147549778168,0.18258993011030727,0.08337890014296445,0.9335502653305247,0.9623277974614756,no_sig_diff
WBGene00001135,6.075677711652957,1.3296857949477636,390.25044515850794,-2.7156393983117866,1.0830762228397104,-2.5073391337053543,0.0121643937902245,0.037371653002397816,no_sig_diff
WBGene00001136,5.548433677474236,0.41347377797374396,100.77575478851378,-2.4551130213990877,0.7751639800262745,-3.167217627057272,0.0015390509504017756,0.0067212053312737064,depleted
WBGene00001137,16.176708749756934,0.21173779425519382,43208.85744586567,0.6947685667997267,0.369964424620756,1.877933445930434,0.06039027027026453,0.13408597643766512,no_sig_diff
WBGene00001145,11.296640577418705,0.07460133977209119,3078.448207787491,-1.4326345247080234,0.27042133702090887,-5.297786559635465,1.1721486526036957e-7,1.3992868480788954e-6,depleted
WBGene00001147,5.19420275046414,0.23762944060118013,38.5296150636085,-1.3116506179781344,0.7273790660740015,-1.8032559351174546,0.07134802953282057,0.15264636272156457,no_sig_diff
WBGene00001148,8.986479346338108,1.1553703612605961,2613.7220047003643,-3.668108577373693,0.9653424003431116,-3.7998005433822626,1.4481259348850364e-4,8.809144069207958e-4,depleted
WBGene00001149,13.285809285708742,0.4261965138166478,9563.961124248923,-0.4791686481067233,0.7706734210731587,-0.6217531771622323,0.5341041790067915,0.6721155093941326,no_sig_diff
WBGene00001150,9.105440008984282,2.5245550011901585,777.7905889554578,3.8356062139712264,0.8459828918602095,4.533905178078972,5.790303108348431e-6,4.951086415721891e-5,enriched
WBGene00001151,8.898336289466478,0.032531439307357954,521.0714111715299,0.29879349272001976,0.28910711324683575,1.0335044660935544,0.3013678815748422,0.44874116144326964,no_sig_diff
WBGene00001152,9.81326333125781,0.3219568255981526,429.9335879170181,2.2392806790683495,0.3633597552119174,6.1627096753253925,7.15105470360579e-10,1.2183145291520015e-8,enriched
WBGene00001153,11.778360489767028,1.0106877124491067,3470.795069231701,1.9801698854136944,0.48545966277383595,4.078958639116033,4.5237883640559094e-5,3.1885967741380913e-4,enriched
WBGene00001154,10.01005208331359,0.11185013108164583,985.3104856306917,0.9556328082750383,0.31473684389683665,3.036291514025197,0.0023950767987724374,0.009820732158965718,enriched
WBGene00001155,13.735572544138856,0.9813715471399239,11897.617756280268,2.1792926363134053,0.5026015606285188,4.336024411838539,1.450828383928732e-5,1.1501461802758483e-4,enriched
WBGene00001156,9.871353022060266,0.9305852877291597,832.3536150773724,5.091050964403174,0.6809338795909848,7.476571686315866,7.628653739606234e-14,2.097055059068514e-12,enriched
WBGene00001157,10.839624316316806,0.1891221769266069,939.4709974677293,4.451127308789159,0.3221047794521856,13.818880043814753,1.9609699568057655e-43,7.25273652024416e-41,enriched
WBGene00001158,8.321023315644524,6.229967524527605,233.07446835941687,6.1261653759828505,1.211436817653905,5.056941713103054,4.2603337963385025e-7,4.582956641201366e-6,enriched
WBGene00001159,7.72106176855857,0.7967874752096622,535.0525989923322,-1.8298571612790282,0.6645321802730834,-2.75360203102138,0.0058943394139577415,0.020787561088545143,no_sig_diff
WBGene00001160,12.707896046843999,0.8386973509193062,6129.110247617742,-0.025657678685700902,0.5613646754523328,-0.045705901720706994,0.9635446598343725,0.9805244880673334,no_sig_diff
WBGene00001161,9.158487593907347,0.008444361691515604,1363.122442465585,-0.17908359908942154,0.23555458757597209,-0.7602636863595905,0.44709698351601546,0.5929777901487935,no_sig_diff
WBGene00001162,9.849721318786147,0.09094241474367942,816.6287106734866,-0.3292169001568929,0.3914242860042322,-0.8410742816130048,0.40030632192548576,0.5486848056470744,no_sig_diff
WBGene00001163,8.203080567956624,0.029716663850775073,916.8178753695678,-2.7525357649924076,0.43842291805633643,-6.278266148118453,3.423694878338776e-10,6.0416095241086645e-9,depleted
WBGene00001164,1.1926014543646317,1.682088463063248,2.4217105098902407,0.2910147428177631,2.0178631722038842,0.1442192646292863,0.8853273289976078,0.932739202738209,no_sig_diff
WBGene00001165,7.815810568080076,2.723395111478334,922.0246493416406,-0.7270657302471399,0.9093392698248901,-0.7995538677078685,0.4239693248033739,0.5710378073992076,no_sig_diff
WBGene00001166,12.065861221223479,0.08869520158374611,5479.642055765316,0.89448178473763,0.22925594415252606,3.9016732501492877,9.553005217540572e-5,6.161294614305971e-4,enriched
WBGene00001167,17.762477991490414,0.0505237959820824,167139.17525953098,0.4454235951176369,0.38667877125870137,1.1519215127008697,0.24935332721915146,0.3914538703463809,no_sig_diff
WBGene00001168,18.5359885110755,0.03413505207049509,284468.4105525341,0.6385042248277734,0.37507754408115906,1.7023259187428565,0.08869428870090826,0.1808559764187927,no_sig_diff
WBGene00001169,16.155649182525224,0.11853063723280693,62748.80589983984,0.9470067376334337,0.36415031979379703,2.60059290396802,0.009306281664006665,0.030163859402361947,no_sig_diff
WBGene00001170,3.1479202973094855,1.3273420099727051,58.22538629072329,-3.1934327677478773,1.1174296876181118,-2.857837771032312,0.00426538400749748,0.015888379688795775,no_sig_diff
WBGene00001171,8.239276109123463,0.41605014244839683,642.9645517132275,-1.7917898304471171,0.6288112603700852,-2.849487506620928,0.004378972551489309,0.0162371599785628,no_sig_diff
WBGene00001172,10.912785641430961,0.759575886886688,7716.549776554256,-2.41252534378888,0.8265178307386407,-2.9189029613951094,0.0035126555132820943,0.013520234333242074,no_sig_diff
WBGene00001173,14.162052845923366,0.018806634507950153,13973.188302955265,-0.21035216719829708,0.3415734577449656,-0.6158328828797806,0.5380048223396507,0.6753881534246612,no_sig_diff
WBGene00001174,8.213118930531316,0.6603369708727048,394.39605057134605,-0.7345895780513229,0.6610160418973914,-1.1113037074603285,0.2664376441092763,0.4105965573084014,no_sig_diff
WBGene00001175,4.229469358921728,0.2818549171825308,57.159512043860936,-2.7923732658163005,0.587720319611352,-4.751194016335598,2.022189855558178e-6,1.909720800453317e-5,depleted
WBGene00001177,13.672807286439596,0.13310494117193,7137.381555811258,0.9928762359744961,0.3662976639080502,2.710572121540291,0.006716723946979609,0.0230913636182963,no_sig_diff
WBGene00001178,11.335997439523956,0.46554296015708846,2784.677727476935,-0.11750738911230353,0.6092633465903974,-0.19286797699206212,0.8470623647939507,0.9075604458358024,no_sig_diff
WBGene00001179,11.078855356386944,0.05009243007481573,2078.8312884270003,-0.08591746655593939,0.2998265191448068,-0.28655726251634184,0.7744513421162833,0.8586161544217046,no_sig_diff
WBGene00001182,9.339294276583727,0.5129778775086468,1093.4192254441632,-1.109128408336874,0.5730891323736961,-1.9353506211903544,0.052947284363179324,0.12116702199525187,no_sig_diff
WBGene00001184,8.465559786282697,0.5851079592703379,1047.4464878759675,-2.446212885964471,0.5146935287317698,-4.752756250874302,2.0066220543251693e-6,1.896780010645102e-5,depleted
WBGene00001185,3.431517033134421,0.89456472833208045,52.73525314800444,-3.1516739164372956,0.7566661044900822,-4.165210913684591,3.1106485665767724e-5,2.286838205323625e-4,depleted
WBGene00001186,9.324776502840246,0.03420123517707621,2311.9760893353946,-2.4149851032511114,0.6109300040816094,-3.9529652940871314,7.718863625988146e-5,5.102928952871331e-4,depleted
WBGene00001187,11.072560804871392,0.030384094917261004,4283.7631650015455,-2.681092783553454,0.5073130660587513,-5.2848880955945265,1.257816221209773e-7,1.4901862301601167e-6,depleted
WBGene00001188,10.75307541292749,1.4425640537542508,1735.1614189331785,0.076909223111379793,0.7317220877443438,0.10510714983125,0.9162907859876492,0.951075985741441,no_sig_diff
WBGene00001189,11.280040852548868,0.7090279301820293,5833.4921380968235,-1.1644236702362754,0.7723597145309691,-1.507618339394352,0.13165223625901154,0.24446095755187702,no_sig_diff
WBGene00001190,6.6775273323613575,0.41880970056307876,314.16790567291406,-2.476007986643991,0.8198175128091169,-3.020194065091282,0.002526127692518001,0.010246766665168806,no_sig_diff
WBGene00001193,9.84092576485111,0.49721295776011515,955.9036285763884,0.7595364601238194,0.47671873141602905,1.5932591066176867,0.1111020764187903,0.21424196023424327,no_sig_diff
WBGene00001194,13.02728688579247,0.047043443412345606,8011.111287506572,-0.17748857571869484,0.2328205622684896,-0.7623406368807507,0.44585672628373135,0.5920656839124939,no_sig_diff
WBGene00001196,12.672120572987119,0.023925497158759804,9252.517561333814,-0.9939790133079208,0.2665863028455506,-3.7285449503525028,1.9258855960566963e-4,0.0011296529640999226,depleted
WBGene00001202,5.056926930063889,0.8493721498495015,100.11477448778228,-2.236650705824357,0.8464849555615747,-2.642280516776012,0.008234981970439023,0.02729607352821747,no_sig_diff
WBGene00001204,8.177995153937939,0.5857632278965121,349.74015944236044,-0.048651330706530306,0.6806028377172796,-0.0714827032894916,0.9430135901149195,0.9689206835006131,no_sig_diff
WBGene00001207,10.084665952638641,0.24709226199073692,1272.3808435175658,-0.5111777767292404,0.6796086860876703,-0.7521648666263483,0.45195191893841286,0.5978745758987843,no_sig_diff
WBGene00001208,12.0388734082665,0.3649768482111198,3072.456363817296,0.34922149981895306,0.34150683901302487,1.0225900624076052,0.3065017101762091,0.4540826372214875,no_sig_diff
WBGene00001209,13.486737344615898,0.019433164954080834,9867.252190877029,0.6262764711382959,0.2655121489476806,2.3587488317218366,0.018336661857937954,0.05189987136693667,no_sig_diff
WBGene00001210,6.838917924620306,3.2620928612295397,1393.1032678069312,-2.689384591534782,1.3498864092962388,-1.9923043694742348,0.04633767257932298,0.10942662359050245,no_sig_diff
WBGene00001211,3.8015620396222167,0.5560515753706555,56.15845643774385,-2.8810450176814837,0.9697380462872643,-2.9709518242703195,0.0029687834745195712,0.011742366991770779,no_sig_diff
WBGene00001214,9.11734873934538,1.5155405340159025,836.5250959302507,-1.0445541617830751,0.648682229506986,-1.6102709682319514,0.10733871425067358,0.20878601312748155,no_sig_diff
WBGene00001215,11.27248148074564,0.0605687575717563,2541.4074108403756,-0.17255999030575814,0.2950033183497318,-0.5849425398706367,0.5585863535279827,0.6921599381427126,no_sig_diff
WBGene00001223,2.645636424098116,4.036294187618227,31.978689424158095,-0.5843883903328517,1.3864738970368973,-0.42149252977771695,0.6733954649423275,0.7840990582631268,no_sig_diff
WBGene00001224,10.878065415339416,0.03979891562281416,2336.2203421522076,-0.6921907362750127,0.2787402965525448,-2.4832819109257467,0.01301780194759275,0.039405971312192214,no_sig_diff
WBGene00001225,13.512073249856158,0.040891704287943746,9143.02499966136,0.35458092024099863,0.33149527496895825,1.0696409481981368,0.2847809561082872,0.4308675499557291,no_sig_diff
WBGene00001226,12.764213795244363,0.03288037271890752,6932.8265187548195,0.810684913991149,0.2708155948169526,2.993494206044893,0.0027580274533608065,0.011039092105543089,no_sig_diff
WBGene00001227,12.441479992069597,0.04590404151129127,4976.414682295771,0.6195046732688733,0.358910549434776,1.7260698361875664,0.08433484965571744,0.17384875473212447,no_sig_diff
WBGene00001228,12.406603229142958,2.917196205366517e-4,4787.506862640914,0.32088104707924153,0.25893334327756495,1.2392418952984028,0.2152559296047009,0.35229995333645714,no_sig_diff
WBGene00001229,12.411391653764165,0.07329118232833999,4632.247614452548,0.7683439842506617,0.26632571458200255,2.8849785889303834,0.003914402829608155,0.014773057951741945,no_sig_diff
WBGene00001230,12.315195438202434,0.035788774204686846,4383.629061661529,0.39055078637732893,0.17458026123292464,2.23708444253189,0.025280821567989598,0.06750623160095096,no_sig_diff
WBGene00001231,11.30128604162566,0.030159415587761147,2359.7005737568143,0.7832669208619404,0.28574507696782936,2.741138812166218,0.006122663489560591,0.02141826667319717,no_sig_diff
WBGene00001232,12.464418501732826,0.003784943643616989,4674.100931162425,0.38579307840150445,0.3274965151276894,1.178006667494112,0.23879394814213392,0.3798519309592812,no_sig_diff
WBGene00001233,10.901370043808134,0.0120935454948505,1944.0984180512469,0.4886717640796082,0.20436008552051918,2.391229005580653,0.016792075264079633,0.04833179561796814,no_sig_diff
WBGene00001234,11.49184919394756,0.09913693737725433,2645.158777021471,0.8555761332049,0.34478384895511915,2.4814855330310763,0.013083602123103928,0.03953947177605561,no_sig_diff
WBGene00001235,9.231606532844813,0.02846458960522522,785.32699772846,0.09161511535552577,0.25543725661210226,0.3586599565413011,0.7198494879420774,0.8199327108862612,no_sig_diff
WBGene00001236,10.601199240441597,0.04344618437108182,1847.4721585984596,0.31529341177153447,0.19890347721260965,1.5851578674741549,0.11293047052167973,0.2170270790129437,no_sig_diff
WBGene00001237,2.676955034831299,5.280945995155453,15.786515195543316,0.4447127936414425,1.364037462205424,0.326026818150885,0.7444040647828056,0.8380703077063524,no_sig_diff
WBGene00001239,13.004250364089051,0.5673236939042767,6604.212654063543,1.4733901335312198,0.6928844041174919,2.1264587928022958,0.033465076868246624,0.08452789247693158,no_sig_diff
WBGene00001240,11.663968691324504,0.6001922522303087,2209.427067643211,2.7870210713940065,0.3548918728614359,7.853155522899708,4.056980687592429e-15,1.299639388141814e-13,enriched
WBGene00001241,12.074200678397894,0.23848385009086004,3581.9006363360913,0.5564035064657556,0.35836487154277014,1.552617320080576,0.12051458532635996,0.22826417946174668,no_sig_diff
WBGene00001242,4.473284425969203,1.2778536255912443,220.35038834726785,-2.6909783408552714,1.056426795776368,-2.5472454424801594,0.010857703651028243,0.03406344967137824,no_sig_diff
WBGene00001243,9.50000943329329,0.584831365662184,981.2116350913664,6.315212817015461,0.6941735620703244,9.09745510644453,9.247316526892792e-20,4.7263545927149035e-18,enriched
WBGene00001244,11.066285224045053,1.3601238719445143,2580.2275229786646,1.7699525716028495,0.6958848137206467,2.5434562397468445,0.010976180477971215,0.03433453225940188,no_sig_diff
WBGene00001245,4.026927701310751,1.1458303224724469,11.398493901026917,0.30638904498759617,1.038303286512599,0.29508627100341783,0.7679279771683009,0.8543191630195938,no_sig_diff
WBGene00001246,2.6398343637544883,0.1491166748668346,9.001317990939771,-0.8833546010232456,0.8765695329201684,-1.0077404790473081,0.31357906675176533,0.46073133809060385,no_sig_diff
WBGene00001247,9.835365394144015,0.3052969845235297,568.3600012343613,1.3911867640263118,0.6698897810577059,2.0767397911783814,0.037825581911716935,0.09301837370021106,no_sig_diff
WBGene00001248,9.010104748870635,1.410104636400783,606.2725939829877,-0.8100596124691035,0.5707073794980728,-1.4193957211163746,0.15578367920146977,0.2774046530615011,no_sig_diff
WBGene00001249,6.457440743334364,0.14338217285863666,1137.5428249499048,-4.139329149823794,0.5169567776232427,-8.007108773879992,1.1743661326637359e-15,4.0352965997712356e-14,depleted
WBGene00001250,12.734831822186054,1.2132510688835187,6074.281549934175,7.015553969033682,0.5798645495098073,12.098608157653942,1.074169543192493e-33,1.8517590548831942e-31,enriched
WBGene00001251,9.414507004720274,2.3675362324041904,989.9612329680276,0.07418832480070978,0.6458677350102021,0.11486612626583351,0.9085512346572236,0.9465050110009156,no_sig_diff
WBGene00001252,6.317242636851811,0.4584590851350621,40.64414812922033,4.6306122311098585,0.9052361659149056,5.115363708905491,3.1313698253482414e-7,3.4750859240171263e-6,enriched
WBGene00001253,8.230320016167363,0.11297925239131537,793.4308756796537,-2.4667261870556287,0.5710441989808636,-4.319676465425913,1.5625811648211426e-5,1.2277337216991767e-4,depleted
WBGene00001258,11.765195165218618,0.0024024886984454073,4051.232934343743,0.18905766477037883,0.24774368449658982,0.7631179989695407,0.4453930267058031,0.5917603369763536,no_sig_diff
WBGene00001259,12.592917438809357,0.008104215317706,8734.776514980887,-0.0344148559147366,0.22951987326173634,-0.14994281508464896,0.8808097319872812,0.9296166632813778,no_sig_diff
WBGene00001262,13.219697031374853,0.021512866668488582,5679.610239649036,2.175856180974109,0.3972478630096723,5.47732633346131,4.3180044780602034e-8,5.541756914365972e-7,enriched
WBGene00001263,13.081439594587751,0.13152328787150958,39857.131139048295,-4.193736031802311,0.5310572467014874,-7.89695660467967,2.8579581769728373e-15,9.331715126160747e-14,depleted
WBGene00001281,9.559815249687688,0.033261738739245365,1403.5731277625152,-0.16758169631535655,0.23880912897684278,-0.701739071003466,0.48284190226200385,0.6258024833267718,no_sig_diff
WBGene00001284,11.104585031780173,0.11841095943195264,2390.5030208136923,0.16005640524569226,0.23798496174512224,0.6725483999997861,0.5012346386025761,0.642801350299685,no_sig_diff
WBGene00001303,12.216751959093774,0.1723216443390229,4556.854490865123,1.5620148982292774,0.41540273431287267,3.760242216058213,1.697489181547542e-4,0.0010105450667556365,enriched
WBGene00001309,9.653207217154689,0.00964829555851019,978.5702533606567,0.5454014983506275,0.20105116037206688,2.7127498162224137,0.006672746391166229,0.022979533726621846,no_sig_diff
WBGene00001310,4.178638362215058,3.4131603355255544,60.639014014409966,0.24701193717910241,1.0045778220356631,0.2458863133953731,0.8057702389606118,0.8804986943881862,no_sig_diff
WBGene00001311,4.367763088283948,0.19907044315458536,12.599067434252182,1.6000988006870207,0.8048937141509502,1.9879628484549665,0.04681579896978555,0.11019752171295738,no_sig_diff
WBGene00001320,11.159301754385407,0.13201142996417667,2787.113101109945,0.4528701539131018,0.2850693343571271,1.5886316040776185,0.11214358869218169,0.21584565592340013,no_sig_diff
WBGene00001324,10.269094389342158,5.709065447005586e-4,1720.1933559774259,-0.25529776402891113,0.1799480902052795,-1.4187300556381284,0.1559777312054558,0.277618252531401,no_sig_diff
WBGene00001325,10.55992276659741,0.06645807098855272,1947.2020046114162,-0.21266264575311866,0.2686742947389638,-0.7915258359931141,0.42863720577361164,0.575647853690289,no_sig_diff
WBGene00001328,12.611014620176615,0.11568193607399146,25871.29059801476,-3.112689096759846,0.5267873508997954,-5.908815182147257,3.445770229129233e-9,5.290102490637499e-8,depleted
WBGene00001329,12.832032177014623,0.028258213591060625,7180.292589343205,0.14264674922210155,0.4045764401824439,0.35258293626236603,0.7244011319438556,0.823557478155294,no_sig_diff
WBGene00001330,14.717206647446798,0.09291198473292857,9504.998954460432,2.8091485264290275,0.5584430021342642,5.030322728896216,4.896549294424954e-7,5.195910576275035e-6,enriched
WBGene00001331,11.285227833391051,0.2093646825280447,3572.531335898838,0.33925068135976383,0.35670553069657795,0.9510665021012482,0.3415706181166783,0.49048634150285686,no_sig_diff
WBGene00001332,9.230343582275914,0.055954549645458096,741.2517747846205,-0.2072045927779664,0.29765407112085795,-0.6961255124034037,0.48635023054566767,0.6293070663291122,no_sig_diff
WBGene00001333,14.52600043495501,0.0071895244118286,10908.030548323954,2.1516099959801496,0.30650600068537204,7.019797299788509,2.2219035280379836e-12,5.201146325356578e-11,enriched
WBGene00001334,11.614927539956089,0.003164426529318643,2855.5228791769,-0.0329078847541326,0.27935508886358223,-0.11779948197114298,0.9062265400175864,0.9453569372839868,no_sig_diff
WBGene00001335,8.625920921971137,0.009172487941895421,790.089728869979,-1.5278666128098963,0.366579232632262,-4.167902807365502,3.074149527540051e-5,2.2608224761106187e-4,depleted
WBGene00001336,12.403842695036852,0.006856838238803011,4844.475736283249,0.5079858061230156,0.24275070520015482,2.09262340022521,0.036382785993410036,0.09006920198100853,no_sig_diff
WBGene00001337,12.99850775402989,0.00822783939024654,8357.192077848036,0.21942435649523423,0.277090864237283,0.7918859291850674,0.4284271921490321,0.5754037992008194,no_sig_diff
WBGene00001338,9.621676887357431,0.2046972074938509,800.1272670193296,0.07365404726912422,0.3020796851589141,0.2438232389919808,0.8073677212951209,0.8818449392136072,no_sig_diff
WBGene00001340,12.370292477799971,0.1093194673873041,5512.731179122531,-0.41673919996089276,0.3419081898354083,-1.2188628770826093,0.22289624168676556,0.3611697959222886,no_sig_diff
WBGene00001345,12.073078859538452,0.34801199027340873,2809.4714399613617,0.5434143107305868,0.30325890211405915,1.7919154456550872,0.07314651140856696,0.1557080718996514,no_sig_diff
WBGene00001352,11.575635659863979,0.0266219114204422,3653.190314233858,-0.0943297226747014,0.21879318880415066,-0.43113646814270434,0.6663691454920073,0.7783614882410165,no_sig_diff
WBGene00001358,7.926164780155039,0.21422915410833443,352.0746380202009,-0.3157204548853754,0.32613011772124695,-0.9680812587668798,0.33300378886039433,0.481465364586404,no_sig_diff
WBGene00001362,3.7359744704378324,0.7526629741068507,94.21322043447722,-4.441932729471508,0.9823259186767791,-4.5218523150187435,6.1300824810996105e-6,5.217495306716664e-5,depleted
WBGene00001365,9.129067455852518,0.049437370539587015,1317.8891695464256,-1.222669758003449,0.4635573761990103,-2.6375802021075883,0.008349987789440221,0.02763435515262389,no_sig_diff
WBGene00001366,11.52755023629994,0.12052395719974157,1942.5502039208206,0.8361992985792064,0.41061158137991627,2.0364727555151867,0.041702906160811556,0.10071477111756247,no_sig_diff
WBGene00001368,9.70568223574383,0.008983073147239147,1570.920191132492,-2.150937017909116,0.5293295883704908,-4.0635117801191605,4.833988151547069e-5,3.376819607787448e-4,depleted
WBGene00001371,8.666406070865623,0.5121046722142988,434.4650034662656,-0.15808713253300355,0.4077632049881355,-0.3876934716010076,0.6982428875729463,0.8039199014607693,no_sig_diff
WBGene00001372,7.99702714197881,0.2203909852240915,679.4322797686589,0.3767268022425857,0.4670856324179293,0.8065476137478488,0.4199271656043867,0.5671803100211559,no_sig_diff
WBGene00001373,5.601653635573836,0.13457454205795158,145.68717569840345,-3.2003691533208842,0.8209495814492027,-3.898374791386517,9.684045161267608e-5,6.226069743062758e-4,depleted
WBGene00001374,8.643242586303215,0.27434742197525785,645.819335537161,-1.358197000408963,0.5768699836902353,-2.354424807684708,0.018551396536551766,0.05241881157599886,no_sig_diff
WBGene00001377,7.861315778589132,0.7162778774865293,1334.8650639852776,-2.4176691249243323,0.8361774229016006,-2.8913350907452546,0.0038360885844363653,0.01452600781545133,no_sig_diff
WBGene00001385,14.055609217596714,0.5347436853398543,65295.037799310245,-3.7430140350354764,0.6790795245061562,-5.511893526398828,3.549936598707554e-8,4.630276089999878e-7,depleted
WBGene00001386,9.91480223115273,1.063397681383894,15991.280119784013,-3.844268295822133,0.8806055625937805,-4.365482639581596,1.268423764156531e-5,1.0186449352732788e-4,depleted
WBGene00001387,6.069257113604776,0.5519731861867112,730.0669522263752,-3.8358387329396626,0.9461719972414839,-4.0540607248183775,5.0336140658834556e-5,3.498249994130552e-4,depleted
WBGene00001388,1.1501465021877832,1.4001312534240888,11.240632072071662,-1.511616769881623,1.4703642118640352,-1.0280560133909207,0.303923480052203,0.4516665277046985,no_sig_diff
WBGene00001389,4.687682474344738,0.1536133089395976,144.81870929221205,-2.388754793072539,0.5432478913381105,-4.397172692541219,1.0967008625167168e-5,8.90582393026549e-5,depleted
WBGene00001390,6.615574377047523,0.6798000934406182,1103.1176628163096,-3.6992188308250102,0.8016095411973742,-4.614739022815822,3.935895739099081e-6,3.4931933300503275e-5,depleted
WBGene00001391,7.161354313850215,1.0774294416315215,550.5307688744925,-2.7766048605471365,1.1117033810017267,-2.4976130395908402,0.012503259459979663,0.038218077225380356,no_sig_diff
WBGene00001392,6.693553557795407,0.03651620790516281,1337.2353345464635,-3.0511099636110046,0.9465617149073057,-3.2233608390867485,0.0012669584286521991,0.005723399590415952,depleted
WBGene00001393,12.425476517679954,0.11360780772716347,5629.6176015621195,0.08492625150147942,0.48126248345007144,0.17646555553771956,0.8599282067106662,0.915509172393035,no_sig_diff
WBGene00001394,14.58067420863577,0.7735231826389063,12969.67905330611,2.766231093756188,0.7028311973391977,3.935839934579853,8.290621948893557e-5,5.438498280696315e-4,enriched
WBGene00001395,13.098287157701408,0.027435621718591575,4503.817286436494,2.0080527170360716,0.4051221406848122,4.956660017745982,7.171530608156565e-7,7.420309035153654e-6,enriched
WBGene00001396,12.953101066560164,0.4235303758955583,4647.422704648996,3.103457079062576,0.3799219342380379,8.16867045406787,3.1180661122683007e-16,1.138737896871845e-14,enriched
WBGene00001397,9.00159139465502,1.1464996593691026,1762.2609932578132,0.8808728585621031,0.852535110519891,1.0332393911905062,0.30149188290779416,0.448823865697445,no_sig_diff
WBGene00001398,13.521615009103028,0.30047698983448606,7614.966557343719,4.244430397660808,0.5743987490632484,7.389344779358918,1.4755410534492932e-13,3.903180248279001e-12,enriched
WBGene00001399,5.480147091384413,0.2887257732134663,547.9716132840318,3.7304350400652986,0.9608458017121387,3.882449226939439,1.0340961273490874e-4,6.590095057185193e-4,enriched
WBGene00001400,5.231945882625903,0.8885384994999513,165.53704616900842,-2.224116117458418,0.8102809165847569,-2.744870417080558,0.006053479534894293,0.021242001155566625,no_sig_diff
WBGene00001401,6.081310636356911,3.9325627683169957,346.8519440513789,-1.181168520808842,0.859064996509997,-1.3749466287270578,0.16914799171366984,0.2949180121230369,no_sig_diff
WBGene00001402,8.185481356775673,0.4931782499690575,368.39399191942675,0.735529142859866,0.6103007623509981,1.2051912568918703,0.2281294768230583,0.3673071669624746,no_sig_diff
WBGene00001403,11.45278681412511,0.20796133869242783,1715.8949136342937,0.5604918377265882,0.5063969975535055,1.1068229875659306,0.2683704674592847,0.4127621388973816,no_sig_diff
WBGene00001404,12.0084242489893,0.13257417346999353,6122.242844738527,-1.0599062869039562,0.4539925032611227,-2.3346338965741253,0.01956255421301794,0.054722425440210526,no_sig_diff
WBGene00001405,11.441220207705038,0.16315439266847323,2402.0885871324554,0.889496357893177,0.28667464907551865,3.1028078721354158,0.001916940442668958,0.00808676949082786,enriched
WBGene00001406,8.989222748839316,0.15408207409384464,596.6449452074445,0.40830517695411433,0.28984882648286886,1.4086832156908755,0.15892886009972276,0.28127909988509386,no_sig_diff
