WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00019508,31.313050075834518,-0.015545143632734359,0.9400831652789912,0,0.8599893733876417,1
WBGene00019506,7.954509007625802,0.05746096454670973,1.031787446319822,0,0.8195104897290695,NA
WBGene00044510,18.246148767929604,1.8757261092398645,0.8502972571029095,1.0299058381342954,0.1515271049460167,0.790201826332767
WBGene00044509,146.63147182036937,-0.6600966731132257,0.3942047841822984,0,0.9999873021781264,1
WBGene00019509,102.81764744901136,-1.6187017641667214,0.40841642475434486,0,0.9999999999281143,1
WBGene00019510,29060.982864789974,-1.410715480787921,0.4201054753240924,0,0.9999999952200475,1
WBGene00000923,1797.520681924406,-0.29894596783818067,0.20033494795742585,0,0.9999999999553006,1
WBGene00019504,1540.10954297378,0.1303581322760975,0.17243763402315326,0,0.9999997711253311,1
WBGene00019503,450.9352035864353,-1.3674338724169346,0.1896238779510266,0,1,1
WBGene00018072,617.2462208557565,-1.0189367180070381,0.14869918845095,0,1,1
WBGene00018071,321.43699616125974,-0.9236233666910127,0.2547321999258975,0,0.9999999999999785,1
WBGene00018070,89.68325270430864,-0.9516655188852513,0.43709907340241655,0,0.9999959973390459,1
WBGene00006914,4195.366661325822,1.5962193915311222,0.4006968776074733,1.4879561704875195,0.06838122638721224,0.4386171049834968
WBGene00018073,2914.389861747672,0.9951743973362367,0.36679039769571775,0,0.5052484509086044,1
WBGene00018069,122.46641868027264,1.2418583583237082,0.9889645760479202,0.2445571501561942,0.4033996729258514,1
WBGene00018068,44.273135451989845,0.7792519099178835,0.783370387809059,0,0.6109487819690701,1
WBGene00003099,65.09231989010533,5.861685394375512,1.2995826892840125,3.7409588743091,9.165975947248058e-5,0.0012341761220118347
WBGene00001905,63.57877191859854,-0.3487875528413106,0.8903976462980121,0,0.9350903471987807,1
WBGene00001906,315.67958890033304,-0.26212457549962365,0.6409445978709942,0,0.9755328287539966,1
WBGene00017544,14.371182465858327,0.7803277117940624,1.2543026098142576,0,0.5695132215815158,1
WBGene00017543,9.475156421751798,0.5263640383400373,1.3396642361605013,0,0.6381612728360174,1
WBGene00017072,23.535441616935742,-1.580282440543656,0.8068025827498139,0,0.9993084585159142,1
WBGene00005019,982.0510284369033,0.08718575064239739,0.2190865286794428,0,0.9999845313804011,1
WBGene00017079,556.0980014459434,-1.4369375442938206,0.3477375560932419,0,0.9999999999987911,1
WBGene00017071,1433.6026543650687,5.1677351205056725,0.5624514130099982,7.409946928929817,6.317498454073201e-14,3.2634448775176252e-12
WBGene00017073,787.9654843318865,0.705555237492873,0.9677323889674166,0,0.6195360779170019,1
WBGene00017074,541.8227211355165,-1.1691558770001436,0.23852537055132314,0,1,1
WBGene00017075,18148.335006474783,-0.7142045099046881,0.2759201152628008,0,0.9999999997395644,1
WBGene00017070,2032.4934413874873,0.12754064839683507,0.26314142121496503,0,0.9995426901637974,1
WBGene00017076,94.29962957989235,1.8446585699729334,0.7398283450811797,1.1416953345850125,0.12679034037575856,0.6960232643125498
WBGene00017077,81.2816579667129,-1.6387649551070518,0.3544392793898864,0,0.9999999999999515,1
WBGene00017078,141.15857862805956,-1.0533104585069284,0.4101509087491167,0,0.999999722470229,1
WBGene00235276,127.56811206864256,-1.5177341672973552,0.4902978592443576,0,0.9999998590115884,1
WBGene00017069,110.05146832192784,-2.628793425325061,0.6993794215391864,0,0.999999894054113,1
WBGene00019789,237.131367667463,-1.9119952901220676,0.4125601587465366,0,0.9999999999991576,1
WBGene00019791,17.779180390349662,0,2.071152242617058,0,0.6853893011980382,1
WBGene00019788,16.118186664255425,0,2.218081681741831,0,0.673947573966791,1
WBGene00019792,318.22601596686286,-2.0325472877688866,0.7168611211813631,0,0.9999883317080037,1
WBGene00020825,78.89039232920938,-0.08698923647542474,0.7154625297204719,0,0.9356542169821339,1
WBGene00020827,3438.269508687627,-0.7210374295535541,0.25333995193023495,0,0.9999999999945236,1
WBGene00020824,1576.4071133373807,0.24175984765510677,0.2015024780672232,0,0.9999160336116885,1
WBGene00020138,19.81316511509269,0.5028696520096063,0.8717080811661936,0,0.7157610238973389,1
WBGene00020139,4199.334141899966,1.3101398396710937,0.5395213791860776,0.5748425393984775,0.28269889699057965,1
WBGene00219723,12.174143254659446,1.6306429368846225,1.1752552107367449,0.5366008430537267,0.2957716808310388,1
WBGene00006374,199.94629432333176,-2.364591096467757,0.5522407468135495,0,0.9999999994446003,1
WBGene00020140,10.611629116474768,-1.701406553803211,1.4608352635960704,0,0.9677870119567591,1
WBGene00006220,143.60826568941528,0.7940104774389666,0.8288711194683999,0,0.5981332380985643,1
WBGene00003837,241.51630838027904,0.8779990905894275,0.7001093091277363,0,0.5691693553022708,1
WBGene00016181,25.59209747691218,1.2969311190164055,0.9814208711636581,0.30255227674579416,0.38111554418033433,1
WBGene00004995,6445.050994665612,-0.57783103490958,0.3017209402079381,0,0.9999999149870747,1
WBGene00001956,24.904265391546115,-2.5468773228372257,1.0449702459283676,0,0.9996559002484442,1
WBGene00004993,2043.6099196047385,5.400371877785468,0.5866400984755853,7.500973576849013,3.1672780118509315e-14,1.7002900621135704e-12
WBGene00016180,435.225268590822,0.3686807222295141,0.6107482705398256,0,0.8493574919584438,1
WBGene00005670,13.829516386372111,1.2931473474512254,1.1988315648109535,0.2445275517061085,0.4034111331581796,1
WBGene00016182,487.73517644833373,-2.2475489002579314,0.28536781593828187,0,1,1
WBGene00001566,965.3856350636198,-0.8920258016727918,0.17383897106249918,0,1,1
WBGene00016178,89.3123484723681,-2.835636648942202,0.8640003994640048,0,0.9999954893360037,1
WBGene00016177,54.383819057450445,-1.5397252388017377,0.6491840773414067,0,0.9999542667329347,1
WBGene00006450,2126.8529173458032,0.6157492817152176,0.2983982159822187,0,0.9010767395223751,1
WBGene00003224,930.2771697418518,-1.343881334137052,0.34346620511360954,0,0.9999999999955791,1
WBGene00044001,202.20346237383043,-1.3359617105435153,0.3233810231881891,0,0.9999999999997468,1
WBGene00001051,2622.4878498201274,-1.032202110659982,0.31312537107533994,0,0.9999999999570987,1
WBGene00015650,3627.411168026144,0.5589488924973907,0.40745526336111954,0,0.8604743203137587,1
WBGene00002043,2250.614583790928,1.1199956999810694,0.3543280317048438,0.33865708960059404,0.36743403493843996,1
WBGene00022004,151.1563792691643,0.6857100995013106,0.6272255143342851,0,0.6918424431229763,1
WBGene00022010,2581.1805141827053,1.7559832863708533,0.35285405388409313,2.1424815105544504,0.01607737747570604,0.13258186736617628
WBGene00044511,10.000647217255382,0.33059673967611763,0.9756747689106859,0,0.7536726483851743,1
WBGene00077437,185.35093477987084,0.14436922822178733,0.5723266477260305,0,0.9325433337508489,1
WBGene00022012,113.96763302012005,2.1643237011420684,0.7706923735969612,1.5107502565621072,0.06542604635150048,0.42530061834165955
WBGene00249826,91.96773785533848,-0.042771844402174436,0.5808579412743655,0,0.963691227783152,1
WBGene00018335,317.61381802210474,-2.4526408230084185,0.5100639766662542,0,0.9999999999935177,1
WBGene00018334,307.64900751112754,1.9345440927548991,0.2961315659613795,3.1558408497281887,8.001807852355064e-4,0.008929734890668251
WBGene00018333,21.58831182833793,3.4134000364021633,0.7887108985813633,3.0599298687809333,0.0011069441294504663,0.011970882958843193
WBGene00018337,110.53688765649522,-1.3623904681620707,0.36213714319974916,0,0.9999999999656503,1
WBGene00003034,2784.9327565724816,0.006470108137852438,0.23000369957603017,0,0.9999921852967909,1
WBGene00219695,10.772894629929374,-2.3468973994156226,1.3083640033504151,0,0.9947373785658974,1
WBGene00006483,2919.2734736220636,-0.6999399547881527,0.25506702899741074,0,0.9999999999867378,1
WBGene00018338,39.54077758612455,0.7319682635580563,0.7347878295975536,0,0.6423600648932069,1
WBGene00016767,39.621194304422694,-1.8144040945296185,0.69323556571828,0,0.9999754435790008,1
WBGene00016768,297.23537549498513,1.3813612220717095,0.31332209001114913,1.2171539582738622,0.11177282206675668,0.636526869988827
WBGene00016769,1740.0809695760593,6.3577825332659055,0.5675164083739217,9.440753525730313,1.850540529571613e-21,2.7386332684029626e-19
WBGene00016766,136.77851091536982,1.1791237114601507,0.3989584978123689,0.44897830837630887,0.3267236522903766,1
WBGene00235271,22.361588354736607,4.017725447563148,1.2800046771770348,2.3575893911720236,0.00919701304593407,0.0808775874226761
WBGene00016765,12.126798340204841,3.318289770138764,1.0747141059682463,2.1571223056108844,0.015498068029826418,0.12870918277348764
WBGene00017235,185.69027378220002,-1.1557087114534248,0.45496111427659425,0,0.9999989220150768,1
WBGene00000397,850.2867498550266,1.3742300079169325,0.7440842745276687,0.5029403533013609,0.3075031043582007,1
WBGene00017236,25.41136173976687,0.5451208212230367,0.8546674104359913,0,0.7027164611385411,1
WBGene00017237,898.2106365925137,-0.61414140087191,0.18856069531485187,0,1,1
WBGene00017238,1297.8957287535595,-0.607161574878144,0.2723158561886776,0,0.9999999982025299,1
WBGene00002028,877.1973761333055,-0.7375279588189118,0.2517871792982618,0,0.9999999999974141,1
WBGene00000994,831.565249724983,-0.9996324871971483,0.19735669088219404,0,1,1
WBGene00019230,95.29686543532257,0.575167682157013,0.7041389046791129,0,0.7268573904029562,1
WBGene00019231,18.540731015587262,2.5378045559700126,1.1700541976846686,1.3143019861926544,0.09437229957482361,0.5635237241423582
WBGene00004052,50.96514295189355,2.9659800032952526,1.1734752764440908,1.6753484651612258,0.04693294079670791,0.32502842262543036
WBGene00019228,16.731877656522418,1.548493565557164,1.242972994339733,0.44127552895750866,0.329506769853005,1
WBGene00009014,102.77741890852629,1.5145816524821694,0.5216669020202098,0.9864180581313438,0.16196400362410002,0.8288419587330501
WBGene00009006,741.5243198420636,0.021472152448960457,0.21946383879312373,0,0.9999958774763851,1
WBGene00009007,1041.6510988711552,-1.0313214015848342,0.21015301171702425,0,1,1
WBGene00009008,1142.7077841247662,5.507957652440182,0.47296177804211975,9.53133606504398,7.763591646229085e-22,1.3147682471402597e-19
WBGene00009010,869.7930505926627,-0.25676160895679795,0.1735137749030298,0,0.9999999999997806,1
WBGene00009009,164.4354890799315,0.9748222907917341,0.42467238290857,0,0.5236383901322402,1
WBGene00009013,936.0249587868643,-0.270104036560082,0.21602519589200753,0,0.9999999979415353,1
WBGene00009011,1158.5245721079732,-0.16167672900752866,0.19127971259663631,0,0.9999999993730035,1
WBGene00009012,4017.2753711250234,0.6134968064604115,0.16528740197828856,0,0.9903159830271264,1
WBGene00004051,1774.7362858041154,-1.0706716360895143,0.1953456713270578,0,1,1
WBGene00219908,48.27515264398325,-2.4201466929860134,0.6763139384615058,0,0.9999997870931135,1
WBGene00008968,261.27596918562557,-2.118255112591338,0.6331522621461917,0,0.9999995781308403,1
WBGene00002222,2571.8637038176876,1.461782123056056,0.28090657110132855,1.6438993265468396,0.050098499654863085,0.34390641614309897
WBGene00008969,451.83114361220606,1.7628159746433887,0.4497427919270309,1.6961160653068403,0.04493195088526205,0.3140838966775318
WBGene00008970,294.6442657852253,0.5033772766245048,0.49224870878229643,0,0.8434852925866698,1
WBGene00008971,3425.2694696768604,0.94388657409799,0.300053598358105,0,0.5741741296398635,1
WBGene00007902,58.74945701984959,0.5102580676997441,0.6585878691794743,0,0.7714480960017849,1
WBGene00007900,2854.1061735720473,1.0873517967787436,0.27358297042611285,0.3192881364022433,0.3747540140220099,1
WBGene00007899,1505.3574767700582,0.9885571997145829,0.3839587704453359,0,0.5118875815076185,1
WBGene00194651,945.2473255537258,1.8016966445662184,0.34458983915768593,2.3265243296955087,0.009995298043959606,0.08715114701068177
WBGene00007901,95.23412655554054,-0.1637980769458857,0.5046095256807573,0,0.9894540100374264,1
WBGene00044239,39.987082249907516,-2.0276359627287044,1.3104672066658076,0,0.989565566451506,1
WBGene00007898,674.0009939056586,0.6363879856103047,0.3915671921150051,0,0.8234535895586149,1
WBGene00001366,1749.4106588667769,1.5621550383710705,0.37294633491243084,1.5073349319897904,0.0658624140017306,0.4267936389768949
WBGene00012118,822.9481372964875,0.8981174435561651,0.4808352547555266,0,0.5839022549752321,1
WBGene00045183,100.35251667520224,2.193901004042095,0.8975482320923592,1.3301803305421034,0.09172943161050787,0.5517015673758874
WBGene00012119,192.41875989446916,2.2296525479842715,0.9476905106207869,1.2975254412738444,0.0972252286161555,0.5763691196238132
WBGene00012120,89.1521819175837,1.0919551387869508,1.0790255150243515,0.08522054159662348,0.46604303007679926,1
WBGene00000691,4337.27429842933,1.4470945289065755,0.7561969375630799,0.5912408616033044,0.27717952389623485,1
WBGene00000594,4089.0274714520856,1.4583727953791983,0.789460329318306,0.5806153626173975,0.28074985800177865,1
WBGene00012121,6138.665683519783,1.2516410338281763,0.2651686133776555,0.9489849896744259,0.1713141231978395,0.858766280674675
WBGene00012122,416.2144887823618,1.770965382336471,0.3675803347175171,2.097406497355068,0.01797880320880974,0.14570192417914038
WBGene00011706,785.1239081233307,0.29478862529882843,0.5705617633032353,0,0.8917697524257959,1
WBGene00011707,101.46535053882347,3.381657064702134,0.6615537265844528,3.6000962113817008,0.00015904972842175561,0.002050792691353359
WBGene00000692,3410.9448145933434,1.9545187511358098,0.6867024583729927,1.3900033988481058,0.08226392262905952,0.5068827670771046
WBGene00001132,6197.003735258577,-1.0977839529140054,0.5601480423074955,0,0.9999098220529195,1
WBGene00011708,492.90997370220674,-0.9642457788002377,0.6000537299526267,0,0.9994687837483174,1
WBGene00007492,2309.23967094835,0.04965673895850541,0.266993655209503,0,0.999814164503629,1
WBGene00007493,944.791731999271,-0.9823985214802307,0.2419628196170581,0,0.9999999999999999,1
WBGene00007494,13.755081148827966,-0.6917320105568997,1.3752325951431852,0,0.8906781191891969,1
WBGene00007495,139.84775007287686,1.1855675291541106,0.4830500876937735,0.38415794527657743,0.35043069302831387,1
WBGene00003864,436.1883758021883,-2.439735043698128,0.569914244965982,0,0.9999999992077956,1
WBGene00005007,1272.8481898421385,-0.8593664378480255,0.167679533716604,0,1,1
WBGene00007760,373.595419395425,-0.6175515701636034,0.25373111923057634,0,0.9999999999085554,1
WBGene00007761,3811.7915990484944,-0.1895710972946946,0.21960470503119223,0,0.9999999696750375,1
WBGene00007762,759.6036999714581,-2.287005871269509,0.5370273087392253,0,0.9999999995342984,1
WBGene00007763,36.336277775876596,-0.85497718308434,0.8007194961582502,0,0.9897382692378607,1
WBGene00007764,1270.974452009408,-0.9555491092764239,0.4974612832755437,0,0.9999577135508612,1
WBGene00007765,236.3682560426784,3.6303500597624976,0.9020467718082791,2.9159796830596627,NA,NA
WBGene00004307,2829.7329441460674,-0.19030050984892263,0.23194491138251633,0,0.9999998565262764,1
WBGene00008363,570.2391391332203,-1.0757955536474508,0.25027563757881965,0,1,1
WBGene00008362,2528.5011604683814,-0.4066140720369924,0.1554246315832093,0,1,1
WBGene00008364,630.4405909463709,-0.9273480905174489,0.19465474169729038,0,1,1
WBGene00008365,47.43438363699858,0.5787596158029262,0.5531571607387189,0,0.7768268084054637,1
WBGene00008366,1303.531422022289,1.2190707156160938,0.3843852116247917,0.5699249320495045,0.28436430695810766,1
WBGene00219575,127.55466924482465,-0.7668265349875601,0.43961574526673025,0,0.9999707802264723,1
WBGene00008272,32.702166499617356,0.7849338590854684,1.0401733076663866,0,0.5819013171655083,1
WBGene00008271,13.982948810607347,2.7667728116102306,1.1696474076297434,1.5105174431930255,0.06545572094663336,0.42530061834165955
WBGene00008273,708.0376171854739,3.151562386030743,0.33728164494389856,6.379126816665702,8.905025648694137e-11,2.885263438483207e-9
WBGene00008274,5080.135099881966,-0.05431765503862848,0.2249734154330853,0,0.9999986098047263,1
WBGene00000693,35.91863677852738,1.2842162134817177,0.9399713502246928,0.3023668896012394,0.38118619621285055,1
WBGene00008275,411.33200507467717,-1.0926561157114543,0.2697109976880333,0,0.9999999999999957,1
WBGene00000266,2008.152657019421,1.10008035519525,0.35348946055692776,0.28312118567148226,0.3885419709541863,1
WBGene00008277,94.00687990241714,2.1274930088095427,0.8331199943654515,1.353338074269003,0.0879738254591772,0.5335263159430037
WBGene00008285,17.08584392235324,3.591690861703816e-4,1.0116854784186053,0,0.8384468091334164,1
WBGene00006852,2230.543100177354,-0.27873234512092826,0.31945376028043965,0,0.9999687108494696,1
WBGene00044241,108.14614155197013,2.603789126205565,0.46235366031598535,3.4687497123078703,2.614431696857259e-4,0.0032364181977599243
WBGene00008280,38.624360845295676,0.9079869278565629,0.7266300097794746,0,0.5503833274104613,1
WBGene00008281,471.4611692998732,-0.8602479886552078,0.2148252978179148,0,1,1
WBGene00005906,11.795215212646726,-1.0977823876736919,1.0988573922630036,0,0.9718726886690039,1
WBGene00008282,8.097546459061425,-1.1520190169803277,1.7257065698736482,0,0.8938079359781851,NA
WBGene00008283,499.10947305754536,0.60540305520956,0.3350673995490458,0,0.8805347857041245,1
WBGene00008284,321.2147407125186,2.6299444541628842,0.7521570138397141,2.167026862971231,0.015116402937613405,0.1263057736806589
WBGene00013516,304.9745992290354,1.4054391045012486,0.820793015232714,0.4939602274591691,0.3106671342310665,1
WBGene00013515,1260.7660966033516,1.3003312224878074,0.9413445295488265,0.31904495438216657,0.3748462119852352,1
WBGene00013514,774.5622555568212,-1.5723074068000527,0.8967306206734708,0,0.9979381429378285,1
WBGene00003610,724.2538261333809,1.341557343232783,0.658368599103694,0.5187934899960002,0.30195237907055794,1
WBGene00013880,1100.0244714375683,-0.4374118573935045,0.14314674277868042,0,1,1
WBGene00013881,251.1723588420959,-2.05778260895294,0.542362262509566,0,0.9999999913930326,1
WBGene00006663,2926.4871253925844,-0.7598158275064996,0.5568881277895669,0,0.9992113941709404,1
WBGene00013882,2188.375479518103,1.0405732625971313,0.647399137090416,0.06267117188243158,0.47501417687878544,1
WBGene00003066,1829.8252070578585,-0.5052249561562657,0.19068155303096093,0,0.9999999999999986,1
WBGene00002046,1252.4758623918303,-0.7442531968485687,0.17822747813720935,0,1,1
WBGene00007223,1410.7268140367928,-0.8173057854143355,0.3048350098812657,0,0.999999998751135,1
WBGene00007221,702.1187565883437,0.3074974553007106,0.2521027880760826,0,0.9969919770546184,1
WBGene00007222,20.991292094027408,-1.1585324137432,0.6815998549424249,0,0.9992295318451428,1
WBGene00000374,822.8012716222777,-0.04129615590943805,0.24388417249689012,0,0.9999902103006317,1
WBGene00219207,144.14961763678886,0.1405321957860148,0.474725126463358,0,0.9648872615361421,1
WBGene00001413,259.3860850189978,-2.1025786031183404,0.48303376767711514,0,0.9999999999332406,1
WBGene00000120,2341.1488265846915,0.30694791408108757,0.32660141868969517,0,0.9830816291980542,1
WBGene00006438,5141.729609051816,2.0295355865994753,0.25631055284097165,4.016750676817636,2.9503046615393002e-5,4.378017585827108e-4
WBGene00235286,17.689652548507116,-0.408850994969407,1.5848749361025605,0,0.8129810258670593,1
WBGene00167159,7.424604637729163,2.1713445710693042,1.3579733457533916,0.8625681606581553,0.19418747117967927,NA
WBGene00009073,12.649247001285461,0.7029646635469267,1.19938056783679,0,0.5978002084258834,1
WBGene00000906,173.91527805003224,0.8227822665084871,0.5088134862714686,0,0.6361910744517911,1
WBGene00001444,1889.5221403586552,-0.3236209795110398,0.9180098887699247,0,0.9253258735131857,1
WBGene00009078,820.298035973339,-0.7901253255236148,0.38874836247792766,0,0.9999979361180615,1
WBGene00000121,1802.7473225476629,-1.2461044534144898,0.2823452095417765,0,0.9999999999999991,1
WBGene00009075,9.602327273806461,-0.10333978261659268,1.0612193090161797,0,0.8507581747169717,1
WBGene00009077,21.309995376071317,1.617651042066176,0.8311252939801743,0.7431503367059233,0.22869533355974786,1
WBGene00003958,3967.6651244077448,6.136271279598655,0.5597715681067369,9.175655878648117,2.2441686409774724e-20,2.880074864479448e-18
WBGene00003957,1328.1748701165573,6.170409179898561,0.61388481451189,8.42244189410295,1.843586682737612e-17,1.5142299218665378e-15
WBGene00007411,24.566397610696065,0.8221214352096823,1.1678270475019061,0,0.5605310863022273,1
WBGene00045078,179.05884352631716,-0.6307745254403767,0.37739937989697775,0,0.9999922367822235,1
WBGene00006941,10630.230537710266,0.3649629823802858,0.25420112417800333,0,0.993758142521875,1
WBGene00008114,26.871281241430328,0.8639246599055086,0.8495701987879296,0,0.5636262718791263,1
WBGene00008110,6032.3157090019595,-0.33371996230143225,0.32978796642845304,0,0.9999737460578032,1
WBGene00008111,19.49264914565007,-2.5065618092023856,0.9032027536441926,0,0.9999482770522715,1
WBGene00012426,15.05673162056973,0.7637127495101724,0.9775304759208462,0,0.5955008730508774,1
WBGene00012428,346.78788596645023,2.1547976170388616,0.5551079252849613,2.0803118897033457,0.018748467476283687,0.15097111531025106
WBGene00004281,136.52531907369772,0.7644986622022625,0.7815927895118708,0,0.6184107538331614,1
WBGene00012429,165.62350029464577,2.210559100851057,1.048160086882434,1.1549372238086741,0.12405806731128452,0.6850090325117548
WBGene00012431,99.05246833205679,-1.853846754053322,0.6240347589402679,0,0.9999975985458234,1
WBGene00012432,26.782937688756967,2.1796803904827944,0.9192883958141186,1.2832538688123802,0.09970157439969615,0.5863937567718613
WBGene00012433,817.5830074097504,1.6752255694576303,0.6725377008141208,1.0039966066441417,0.15769012460383383,0.8148819645198437
WBGene00012434,1253.0108786687385,0.7242084951751027,0.3790296282197675,0,0.7665784715126569,1
WBGene00000694,32.5458667474691,-0.9089557534060483,0.8014300734700085,0,0.9913890726747533,1
WBGene00012435,3736.3606716866334,-2.161893173252872,0.5319945470461913,0,0.9999999986047384,1
WBGene00077756,180.192002896564,2.9405967658992105,0.9521481403656746,2.038124829140474,0.02076872532502807,0.16448826571206387
WBGene00012436,1433.0900178029926,-0.6641757892530971,1.162468974187993,0,0.9238690130206378,1
WBGene00012437,2134.0572726861487,-0.8574635189687646,0.592129609231993,0,0.9991463379703407,1
WBGene00009872,9.081582824478847,-1.5519527278610614,1.7725293644532663,0,0.925027222703059,NA
WBGene00009874,12.793654181973936,-1.3066798294955269,1.3846674371481216,0,0.9521306245243476,1
WBGene00009876,108.16164669471932,2.098639105332026,0.6812964821495372,1.6125712287046372,0.05341884671321593,0.362757914410086
WBGene00009877,612.4936693641716,3.0740120948511316,0.607443886762111,3.4143270515180317,3.1969886515820467e-4,0.003890143154039873
WBGene00009878,1143.2676644944802,-0.48759124468262227,0.24202839444262236,0,0.9999999996035691,1
WBGene00004463,3365.984042470472,-0.3259536826900192,0.19861445880847114,0,0.9999999999877239,1
WBGene00009879,25.149512617556326,-0.031482341667946175,0.6322704183344887,0,0.9485964240942036,1
WBGene00009880,3374.4690800539997,-0.28216633156972737,0.2415092794155434,0,0.9999999448777793,1
WBGene00009881,2721.050880106467,0.939580015733446,0.26840602070148606,0,0.5890518520565818,1
WBGene00009882,3486.5160877784783,1.785317058944733,0.23325471100414866,3.36677898407276,3.8025806599996566e-4,0.004556162837477342
WBGene00009883,76.54299781935494,4.3271525021846,0.6730049515465925,4.943726631637211,3.8321578531392827e-7,7.414706366727797e-6
WBGene00009884,54.51659817708289,1.953335849873312,0.8363821300409569,1.13983287737942,0.12717796682288404,0.6977797130926908
WBGene00011855,9.773166500387799,-0.7239900276204437,1.3319669379500405,0,0.9022223605354683,1
WBGene00011856,4300.242076724955,3.457073086735256,0.5138713010635131,4.78149505849047,8.69981406319203e-7,1.596780397944754e-5
WBGene00011857,1966.138466025142,-0.6012820195832022,0.21231104673062134,0,0.9999999999999769,1
WBGene00011858,680.2632304621221,-0.31328878130455873,0.3187928591922311,0,0.9999810208096442,1
WBGene00011859,747.3259791919703,-0.31926562077938275,0.21984477963294127,0,0.9999999990188407,1
WBGene00006931,872.501750968934,-0.0641216091225214,0.17621844636774386,0,0.9999999992229578,1
WBGene00011860,526.8693590268787,-0.2504939845505609,0.24777087777211612,0,0.999999775572619,1
WBGene00007505,8594.345772684426,0.3940368385156693,0.24333524398159234,0,0.9936171572776246,1
WBGene00007506,262.10955584803366,4.181639112604204,0.8959123040886441,3.5512840911819907,1.9167819017879595e-4,0.002446540505102627
WBGene00007507,172.23271613945778,0.4885360651638739,0.8574138003826851,0,0.724585839094882,1
WBGene00007508,150.9901139040874,2.5592198987029287,0.923631051887304,1.6881414884405332,0.045692035964975876,0.31790896857122347
WBGene00007509,151.35897806550662,0.331991045761893,1.3861058184538846,0,0.6850729260211345,1
WBGene00007511,67.3402918810012,1.579975803961883,0.8478285284856246,0.6840720552277533,0.2469648334311576,1
WBGene00000911,5800.15699706446,0.19748767060306618,0.19793240667613118,0,0.9999748766699893,1
WBGene00000695,816.655140728152,-0.2997450019388346,1.8901533545377784,0,0.7541602353321127,1
WBGene00010147,13.135187314351322,1.058306234003723,0.8715174213040714,0.06690197186933806,0.47332987161649603,1
WBGene00010148,216.28597367729412,1.7863923966912314,0.8217320741304043,0.9569936740310752,0.1692852239864041,0.8542329057629179
WBGene00010150,1477.484748389364,5.714317507670137,0.45317224901449094,10.40292629992749,1.2021694640858093e-25,3.590552324825016e-23
WBGene00014772,2028.9852030958866,-0.636752843674953,0.26826798459242385,0,0.9999999994735781,1
WBGene00010149,121.92026723619966,0.6689161624116986,1.849188791273721,0,0.57104793093906,1
WBGene00010316,113.57848990371299,0.8839666006091771,0.7212558131061301,0,0.5639048218241928,1
WBGene00010317,11394.872695027778,1.723424333970318,0.28014675051303844,2.5823049264198006,0.004907141407259711,0.045983805988052066
WBGene00009544,219.93241457020278,0.42877825636002886,0.4941369226153398,0,0.8761591984618615,1
WBGene00002012,320.5787245603849,0.5229452566959473,0.6926696811329243,0,0.7544999292374165,1
WBGene00002013,78.60050269157044,3.7813669913557004,0.9828067128693119,2.8300244136870796,0.002327222616980401,0.023458122516695375
WBGene00009541,152.34823773185144,0.40534950084145555,0.7019480005901071,0,0.8015423551603883,1
WBGene00000775,266.173571364518,1.0998375297086507,0.3929159386092461,0.25409386562945935,0.39971152120262116,1
WBGene00009542,7076.853203815132,0.44060522340911146,0.21993516255591639,0,0.9945118608378295,1
WBGene00009543,55.021857088224486,-0.12464319613319255,0.49002441020917037,0,0.9891356114640886,1
WBGene00006949,132.01992177153738,0.7802033404388526,0.4918602020232903,0,0.6725148699202644,1
WBGene00000563,20.675421552086707,0.23149492335047997,1.0324782326693165,0,0.7716617341333143,1
WBGene00007887,97.95433761912258,0,2.154842648049202,0,0.6787015638355698,1
WBGene00005664,11.16331750361426,1.6074384418038792,1.362535404843835,0.4458147947161049,0.32786551698570227,1
WBGene00007885,368.7596957408331,4.522452857460837,0.5637649119299497,6.248088135535681,2.0775360361306687e-10,6.285024763447237e-9
WBGene00007888,10.39569565545477,2.1884473321005697,1.4107286784421427,0.842435083557643,0.19977223103497138,0.9501037751046539
WBGene00007886,286.1030868615956,2.7179899593487424,0.5597489700087602,3.0692150435254137,0.0010731102133074157,0.01165101221017906
WBGene00007883,405.4181424565302,0.7743154449809396,0.6095604774899881,0,0.6443987025554665,1
WBGene00007882,2001.5458064123418,1.4571452361259578,0.37645928400489626,1.2143284959337386,0.11231115411002167,0.6383859268392131
WBGene00045194,10.349562928452109,-0.5045872162864562,1.119919488954317,0,0.9104413805242818,1
WBGene00007890,172.04398110662612,3.5619522365576417,0.767005053526051,3.3402025511825735,4.1858653457311503e-4,0.004986309647159217
WBGene00007881,326.5187042360771,1.5980953959135868,0.6782409256891148,0.8818332442942787,0.1889334955471953,0.9168716488489741
WBGene00007880,2693.18967330049,-0.06730342489960611,0.2580054302439195,0,0.9999823868631165,1
WBGene00001239,7246.998055844049,1.2442363043463487,0.3773340839841986,0.6472680701608086,0.25872923140502413,1
WBGene00010176,11.049214894105393,0.5807447186711495,1.0495003677012016,0,0.655230528133536,1
WBGene00001245,10.340696763918405,0.7623014949442736,1.1456119125385409,0,0.5821848618788048,1
WBGene00010175,237.53777811084692,0.660354303425027,0.4986444915690648,0,0.7521079032385257,1
WBGene00001403,1593.3140156345462,1.2194457016685891,0.4622969519684824,0.474685590580208,0.3175055449830775,1
